CustomerID,Count,Country,State,City,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,State_freq,City_freq,Z_Score,Avg Monthly Spend,Churn Risk Category,Lifetime Revenue
2650-GYRYL,1,United States,California,Kerman,"36.727418, -120.123526",36.727418,-120.123526,Male,No,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.45,600.25,No,0,66,3470,Don't know,7043,4,,18.189393939393938,Medium,600.25
5208-FVQKB,1,United States,California,Lakeshore,"37.290606, -119.216328",37.290606,-119.216328,Male,No,Yes,No,70,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,67.95,4664.15,No,0,27,5514,Don't know,7043,4,,66.63071428571428,Low,4664.15
7184-LRUUR,1,United States,California,Los Banos,"36.995162, -120.955099",36.995162,-120.955099,Female,No,No,No,22,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),65.25,1441.8,No,0,52,5146,Don't know,7043,4,,65.53636363636363,Medium,1441.8
6627-CFOSN,1,United States,California,Madera,"36.902954, -120.194274",36.902954,-120.194274,Female,No,No,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.45,5623.7,No,0,51,5247,Don't know,7043,8,,95.31694915254236,Medium,5623.7
3982-JGSFD,1,United States,California,Madera,"37.004068, -119.930027",37.004068,-119.930027,Male,No,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.35,695.85,No,0,33,3526,Don't know,7043,8,,19.329166666666666,Low,695.85
1574-DYCWE,1,United States,California,Mendota,"36.687292, -120.437354",36.687292,-120.437354,Female,No,Yes,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.95,1028.75,No,0,69,4057,Don't know,7043,4,,20.17156862745098,Medium,1028.75
7247-XOZPB,1,United States,California,Miramonte,"36.696759, -119.024051",36.696759,-119.024051,Male,No,Yes,No,53,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),77.4,4155.95,No,0,73,5313,Don't know,7043,4,,78.41415094339622,High,4155.95
2466-FCCPT,1,United States,California,North Fork,"37.244307, -119.470256",37.244307,-119.470256,Female,No,Yes,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.7,395.6,No,0,30,4910,Don't know,7043,4,,19.78,Low,395.6
6211-WWLTF,1,United States,California,Oakhurst,"37.648647, -119.231447",37.648647,-119.231447,Male,No,Yes,No,63,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),99.7,6330.4,No,0,39,5135,Don't know,7043,4,,100.48253968253968,Low,6330.4
4826-TZEVA,1,United States,California,O Neals,"37.140104, -119.657092",37.140104,-119.657092,Female,No,No,No,40,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),74.8,2971.7,No,0,52,3258,Don't know,7043,4,,74.29249999999999,Medium,2971.7
6016-NXBNJ,1,United States,California,Orange Cove,"36.633498, -119.298895",36.633498,-119.298895,Male,No,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.15,638.0,No,0,60,4052,Don't know,7043,4,,18.228571428571428,Medium,638.0
9138-EFSMO,1,United States,California,Orosi,"36.600185, -119.175655",36.600185,-119.175655,Male,No,Yes,Yes,26,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),78.95,2034.25,No,0,40,4237,Don't know,7043,4,,78.24038461538461,Low,2034.25
4632-XJMEX,1,United States,California,Fresno,"36.841655, -119.797113",36.841655,-119.797113,Male,No,No,Yes,53,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),62.85,3419.5,No,0,24,6281,Don't know,7043,64,,64.51886792452831,Low,3419.5
8910-LEDAG,1,United States,California,Prather,"37.007238, -119.505661",37.007238,-119.505661,Male,Yes,Yes,No,34,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),71.55,2427.35,No,0,72,3583,Don't know,7043,4,,71.39264705882353,High,2427.35
3452-GWUIN,1,United States,California,Raisin City,"36.594542, -119.905245",36.594542,-119.905245,Female,Yes,Yes,No,19,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.95,1760.25,No,0,40,5316,Don't know,7043,4,,92.64473684210526,Low,1760.25
2716-GFZOR,1,United States,California,Raymond,"37.252057, -119.95783",37.252057,-119.95783,Male,No,Yes,No,43,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),86.1,3551.65,No,0,42,2358,Don't know,7043,4,,82.59651162790698,Medium,3551.65
3724-UCSHY,1,United States,California,Reedley,"36.636638, -119.421842",36.636638,-119.421842,Male,No,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,122.9,No,0,25,3072,Don't know,7043,4,,20.483333333333334,Low,122.9
8626-XHBIE,1,United States,California,Riverdale,"36.452211, -119.94575",36.452211,-119.94575,Male,No,No,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.8,1424.2,No,0,79,4262,Don't know,7043,4,,25.432142857142857,High,1424.2
3192-LNKRK,1,United States,California,San Joaquin,"36.600193, -120.153393",36.600193,-120.153393,Male,No,Yes,Yes,34,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,84.05,2909.95,No,0,67,3476,Don't know,7043,4,,85.58676470588235,Medium,2909.95
4439-YRNVD,1,United States,California,Selma,"36.545322, -119.642281",36.545322,-119.642281,Female,No,No,No,10,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,36.25,374.0,No,0,24,4571,Don't know,7043,4,,37.4,Low,374.0
2208-UGTGR,1,United States,California,Sultana,"36.545353, -119.338535",36.545353,-119.338535,Male,No,No,No,56,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,98.6,5581.05,No,0,58,5601,Don't know,7043,4,,99.66160714285715,Medium,5581.05
3005-TYFRD,1,United States,California,Tollhouse,"36.993666, -119.348267",36.993666,-119.348267,Female,No,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),103.65,5676.65,No,0,46,4768,Don't know,7043,4,,103.21181818181817,Medium,5676.65
8670-MEFCP,1,United States,California,Tranquillity,"36.635661, -120.288644",36.635661,-120.288644,Female,No,Yes,Yes,36,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),92.9,3379.25,No,0,77,3570,Don't know,7043,4,,93.86805555555556,High,3379.25
3079-BCHLN,1,United States,California,Wishon,"37.287758, -119.548156",37.287758,-119.548156,Male,No,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.9,942.95,No,0,70,5394,Don't know,7043,4,,20.06276595744681,Medium,942.95
7777-UNYHB,1,United States,California,Traver,"36.456091, -119.486225",36.456091,-119.486225,Female,No,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.1,232.4,No,0,21,2360,Don't know,7043,4,,19.366666666666667,Low,232.4
7278-CKDNC,1,United States,California,Fresno,"36.749403, -119.787574",36.749403,-119.787574,Male,Yes,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.5,2088.45,No,0,40,4422,Don't know,7043,64,,87.01875,Low,2088.45
8450-UYIBU,1,United States,California,Fresno,"36.768774, -119.762633",36.768774,-119.762633,Female,Yes,No,No,35,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,39.85,1434.6,No,0,60,2030,Don't know,7043,64,,40.988571428571426,Medium,1434.6
2969-VAPYH,1,United States,California,Fresno,"36.799648, -119.801247",36.799648,-119.801247,Female,No,No,No,67,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),60.5,3870.0,No,0,48,4363,Don't know,7043,64,,57.76119402985075,Medium,3870.0
7181-OQCUT,1,United States,California,Fresno,"36.654614, -119.903674",36.654614,-119.903674,Male,No,No,No,21,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,103.85,2215.0,No,0,77,4520,Don't know,7043,64,,105.47619047619048,High,2215.0
8474-UMLNT,1,United States,California,Fresno,"36.822715, -119.761826",36.822715,-119.761826,Female,No,No,No,13,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),67.8,842.25,No,0,30,4115,Don't know,7043,64,,64.78846153846153,Low,842.25
3836-FZSDJ,1,United States,California,Fresno,"36.878709, -119.7645",36.878709,-119.7645,Male,Yes,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.85,1901.0,No,0,53,4367,Don't know,7043,64,,26.774647887323944,Medium,1901.0
9142-XMYJH,1,United States,California,Fresno,"36.732694, -119.783786",36.732694,-119.783786,Female,No,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.35,601.6,No,0,49,5227,Don't know,7043,64,,20.7448275862069,Medium,601.6
0187-QSXOE,1,United States,California,Fresno,"36.623632, -119.741322",36.623632,-119.741322,Male,Yes,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.0,605.45,No,0,36,5711,Don't know,7043,64,,86.49285714285715,Low,605.45
7733-UDMTP,1,United States,California,Fresno,"36.793601, -119.761131",36.793601,-119.761131,Female,Yes,No,No,57,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,55.0,3094.05,No,0,76,4622,Don't know,7043,64,,54.28157894736842,High,3094.05
2649-HWLYB,1,United States,California,Fresno,"36.751489, -119.68072",36.751489,-119.68072,Male,No,Yes,No,65,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),76.15,4929.55,No,0,46,6177,Don't know,7043,64,,75.83923076923077,Medium,4929.55
5214-CHIWJ,1,United States,California,Fresno,"36.757345, -119.818274",36.757345,-119.818274,Male,No,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.3,595.05,No,0,71,3159,Don't know,7043,64,,22.038888888888888,High,595.05
6904-JLBGY,1,United States,California,Salinas,"36.667794, -121.601306",36.667794,-121.601306,Female,Yes,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),117.35,8436.25,No,0,71,4008,Don't know,7043,20,,117.17013888888889,High,8436.25
2465-BLLEU,1,United States,California,Salinas,"36.722898, -121.633648",36.722898,-121.633648,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.75,19.75,No,0,33,4441,Don't know,7043,20,,19.75,Low,19.75
1685-VAYJF,1,United States,California,Salinas,"36.77462, -121.664714",36.77462,-121.664714,Male,No,No,No,11,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),45.2,492.0,No,0,39,5253,Don't know,7043,20,,44.72727272727273,Low,492.0
8874-EJNSR,1,United States,California,Salinas,"36.624338, -121.615669",36.624338,-121.615669,Male,No,Yes,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.2,987.95,No,0,65,5453,Don't know,7043,20,,25.33205128205128,Medium,987.95
6917-YACBP,1,United States,California,Big Sur,"36.092975, -121.549826",36.092975,-121.549826,Female,Yes,No,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,89.75,5496.9,No,0,70,5170,Don't know,7043,4,,93.16779661016949,Medium,5496.9
5049-MUBWG,1,United States,California,Carmel By The Sea,"36.554618, -121.922239",36.554618,-121.922239,Male,No,No,No,26,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),75.0,1908.35,No,0,79,4705,Don't know,7043,4,,73.39807692307691,High,1908.35
4223-WOZCM,1,United States,California,Carmel,"36.460611, -121.852507",36.460611,-121.852507,Male,Yes,No,No,2,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,49.95,107.1,No,0,78,5251,Don't know,7043,4,,53.55,High,107.1
0769-MURVM,1,United States,California,Carmel Valley,"36.414611, -121.6386",36.414611,-121.6386,Female,No,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),65.7,4575.35,No,0,52,6187,Don't know,7043,4,,63.54652777777778,Medium,4575.35
9253-VIFJQ,1,United States,California,Chualar,"36.596271, -121.442274",36.596271,-121.442274,Male,No,Yes,No,65,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,No,Credit card (automatic),67.05,4309.55,No,0,52,5224,Don't know,7043,4,,66.30076923076923,Medium,4309.55
7030-FZTFM,1,United States,California,Gonzales,"36.52588, -121.396719",36.52588,-121.396719,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),110.9,7922.75,No,0,27,6444,Don't know,7043,4,,110.03819444444444,Low,7922.75
9741-YLNTD,1,United States,California,Greenfield,"36.248708, -121.386617",36.248708,-121.386617,Male,No,No,No,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),87.95,522.35,No,0,47,2684,Don't know,7043,4,,87.05833333333334,Medium,522.35
5917-RYRMG,1,United States,California,Jolon,"35.930782, -121.189757",35.930782,-121.189757,Male,Yes,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.8,587.7,No,0,78,3836,Don't know,7043,4,,18.365625,High,587.7
5120-ZBLAI,1,United States,California,King City,"36.220761, -120.980777",36.220761,-120.980777,Female,No,Yes,No,50,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),75.7,3876.2,No,0,75,6144,Don't know,7043,4,,77.524,High,3876.2
1194-BHJYC,1,United States,California,Lockwood,"35.989792, -121.055933",35.989792,-121.055933,Male,No,Yes,No,61,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,62.15,3778.85,No,0,59,6427,Don't know,7043,4,,61.9483606557377,Medium,3778.85
0906-QVPMS,1,United States,California,Monterey,"36.362741, -121.869685",36.362741,-121.869685,Male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),115.15,8349.45,No,0,26,5398,Don't know,7043,4,,115.96458333333334,Low,8349.45
1905-OEILC,1,United States,California,Pebble Beach,"36.587497, -121.944815",36.587497,-121.944815,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.5,19.5,No,0,33,3107,Don't know,7043,4,,19.5,Low,19.5
7858-GTZSP,1,United States,California,San Lucas,"36.125529, -120.864443",36.125529,-120.864443,Female,No,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.55,1066.9,No,0,71,2061,Don't know,7043,4,,88.90833333333335,High,1066.9
6248-BSHKG,1,United States,California,Soledad,"36.414216, -121.360597",36.414216,-121.360597,Male,No,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.4,1226.45,No,0,77,5897,Don't know,7043,4,,20.105737704918035,High,1226.45
4685-TFLLS,1,United States,California,Spreckels,"36.624641, -121.647195",36.624641,-121.647195,Male,No,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.8,342.3,No,0,74,4808,Don't know,7043,4,,19.016666666666666,High,342.3
3470-BTGQO,1,United States,California,Belmont,"37.509366, -122.306132",37.509366,-122.306132,Male,No,No,Yes,21,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.65,985.05,No,0,39,5731,Don't know,7043,4,,46.90714285714286,Low,985.05
1209-VFFOC,1,United States,California,Brisbane,"37.684694, -122.40712",37.684694,-122.40712,Male,No,Yes,Yes,68,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,56.4,3948.45,No,0,59,4556,Don't know,7043,4,,58.065441176470586,Medium,3948.45
8224-DWCKX,1,United States,California,Burlingame,"37.57028, -122.365778",37.57028,-122.365778,Male,Yes,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.3,828.05,No,0,38,5159,Don't know,7043,4,,69.00416666666666,Low,828.05
4553-DVPZG,1,United States,California,Daly City,"37.680844, -122.48131",37.680844,-122.48131,Female,No,Yes,No,62,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.35,6164.7,No,0,77,5049,Don't know,7043,8,,99.43064516129031,High,6164.7
6917-IAYHD,1,United States,California,La Honda,"37.285677, -122.224165",37.285677,-122.224165,Male,No,No,Yes,1,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,33.6,33.6,No,0,27,4369,Don't know,7043,4,,33.6,Low,33.6
8620-RJPZN,1,United States,California,Los Altos,"37.349546, -122.134356",37.349546,-122.134356,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.7,20.7,No,0,68,3061,Don't know,7043,8,,20.7,Medium,20.7
7572-KPVKK,1,United States,California,Los Altos,"37.352911, -122.093002",37.352911,-122.093002,Male,No,No,Yes,62,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,104.05,6590.5,No,0,33,5900,Don't know,7043,8,,106.29838709677419,Low,6590.5
2642-MAWLJ,1,United States,California,Menlo Park,"37.449551, -122.183762",37.449551,-122.183762,Female,No,Yes,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.25,717.95,No,0,57,5272,Don't know,7043,4,,19.943055555555556,Medium,717.95
7103-ZGVNT,1,United States,California,Portola Valley,"37.369709, -122.215844",37.369709,-122.215844,Female,No,Yes,Yes,69,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),73.7,4885.85,No,0,78,4268,Don't know,7043,4,,70.80942028985508,High,4885.85
2027-WKXMW,1,United States,California,Montara,"37.540582, -122.509594",37.540582,-122.509594,Female,No,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,108.75,6871.7,No,0,20,4582,Don't know,7043,4,,109.07460317460317,Low,6871.7
7137-NAXML,1,United States,California,Moss Beach,"37.515556, -122.502311",37.515556,-122.502311,Male,No,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.15,405.6,No,0,63,4402,Don't know,7043,4,,17.63478260869565,Medium,405.6
2428-ZMCTB,1,United States,California,Mountain View,"37.380662, -122.086022",37.380662,-122.086022,Male,No,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.75,208.25,No,0,62,3926,Don't know,7043,12,,20.825,Medium,208.25
2961-VNFKL,1,United States,California,Mountain View,"37.388349, -122.075299",37.388349,-122.075299,Female,No,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.95,1801.9,No,0,23,5072,Don't know,7043,12,,25.378873239436622,Low,1801.9
1768-HNVGJ,1,United States,California,Mountain View,"37.419725, -122.062947",37.419725,-122.062947,Female,Yes,No,No,45,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,70.05,3062.45,No,0,43,4223,Don't know,7043,12,,68.05444444444444,Medium,3062.45
6963-KQYQB,1,United States,California,Pacifica,"37.573633, -122.455167",37.573633,-122.455167,Female,No,Yes,Yes,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.05,1764.75,No,0,32,4722,Don't know,7043,4,,25.210714285714285,Low,1764.75
5934-RMPOV,1,United States,California,Pescadero,"37.22565, -122.297533",37.22565,-122.297533,Female,No,No,Yes,22,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.75,1816.75,No,0,79,4240,Don't know,7043,4,,82.57954545454545,High,1816.75
1207-BLKSA,1,United States,California,Redwood City,"37.461251, -122.235414",37.461251,-122.235414,Female,No,Yes,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.05,1255.1,No,0,34,4922,Don't know,7043,16,,24.13653846153846,Low,1255.1
8316-BBQAY,1,United States,California,Redwood City,"37.499411, -122.196318",37.499411,-122.196318,Female,No,No,No,65,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),59.95,3921.1,No,0,74,6251,Don't know,7043,16,,60.324615384615385,High,3921.1
1166-PQLGG,1,United States,California,Redwood City,"37.527497, -122.230941",37.527497,-122.230941,Female,No,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.55,1463.45,No,0,68,4424,Don't know,7043,16,,20.325694444444444,Medium,1463.45
3146-JTQHR,1,United States,California,San Bruno,"37.624436, -122.430661",37.624436,-122.430661,Male,No,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.6,189.45,No,0,57,3778,Don't know,7043,4,,18.945,Medium,189.45
4291-YZODP,1,United States,California,San Carlos,"37.497915, -122.267361",37.497915,-122.267361,Female,No,No,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.05,96.8,No,0,62,3810,Don't know,7043,4,,13.828571428571427,Medium,96.8
4395-PZMSN,1,United States,California,San Gregorio,"37.331762, -122.341444",37.331762,-122.341444,Male,Yes,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.55,408.5,No,0,48,2850,Don't know,7043,4,,81.7,Medium,408.5
6427-FEFIG,1,United States,California,South San Francisco,"37.654436, -122.426468",37.654436,-122.426468,Female,No,Yes,Yes,24,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),78.6,1846.65,No,0,30,2939,Don't know,7043,4,,76.94375000000001,Low,1846.65
0017-IUDMW,1,United States,California,Sunnyvale,"37.378541, -122.020456",37.378541,-122.020456,Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.8,8456.75,No,0,52,6252,Don't know,7043,12,,117.45486111111111,Medium,8456.75
8706-HRADD,1,United States,California,Sunnyvale,"37.3511, -122.037311",37.3511,-122.037311,Male,No,No,No,21,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,43.55,1011.5,No,0,63,5808,Don't know,7043,12,,48.166666666666664,Medium,1011.5
9955-QOPOY,1,United States,California,Sunnyvale,"37.421633, -122.009613",37.421633,-122.009613,Male,No,Yes,No,69,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),60.8,4263.4,No,0,63,5683,Don't know,7043,12,,61.78840579710145,Medium,4263.4
4385-ZKVNW,1,United States,California,San Francisco,"37.7795, -122.419233",37.7795,-122.419233,Male,No,Yes,Yes,44,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),54.9,2549.1,No,0,21,4412,Don't know,7043,104,,57.934090909090905,Low,2549.1
5446-DKWYW,1,United States,California,San Francisco,"37.773147, -122.411287",37.773147,-122.411287,Female,Yes,Yes,Yes,61,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,65.2,3965.05,No,0,30,6238,Don't know,7043,104,,65.00081967213114,Low,3965.05
9031-ZVQPT,1,United States,California,San Francisco,"37.794487, -122.42227",37.794487,-122.42227,Male,No,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,108.2,7840.6,No,0,57,4773,Don't know,7043,104,,108.89722222222223,Medium,7840.6
2990-IAJSV,1,United States,California,San Francisco,"37.750021, -122.415201",37.750021,-122.415201,Male,No,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),92.0,6632.75,No,0,68,4200,Don't know,7043,104,,92.12152777777777,Medium,6632.75
8107-KNCIM,1,United States,California,San Francisco,"37.801776, -122.402293",37.801776,-122.402293,Male,Yes,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.1,1013.35,No,0,66,3771,Don't know,7043,104,,72.38214285714285,Medium,1013.35
9027-YFHQJ,1,United States,California,San Francisco,"37.720498, -122.443119",37.720498,-122.443119,Male,No,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.05,152.95,No,0,54,4868,Don't know,7043,104,,21.849999999999998,Medium,152.95
5176-LDKUH,1,United States,California,San Francisco,"37.758085, -122.434801",37.758085,-122.434801,Female,No,No,No,48,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,75.15,3772.65,No,0,75,3345,Don't know,7043,104,,78.596875,High,3772.65
4644-OBGFZ,1,United States,California,San Francisco,"37.786031, -122.437301",37.786031,-122.437301,Male,No,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.5,1026.35,No,0,64,5067,Don't know,7043,104,,18.66090909090909,Medium,1026.35
7926-IJOOU,1,United States,California,San Francisco,"37.74441, -122.486764",37.74441,-122.486764,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.3,19.3,No,0,47,5626,Don't know,7043,104,,19.3,Medium,19.3
6480-YAGIY,1,United States,California,San Francisco,"37.770533, -122.445121",37.770533,-122.445121,Male,No,No,No,45,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),112.2,5031.85,No,0,74,3091,Don't know,7043,104,,111.81888888888889,High,5031.85
